STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
Genomics England Panel App		disease	Leukemia, juvenile myelomonocytic	http://www.ebi.ac.uk/efo/EFO_1000309	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukocyte adhesion deficiency	http://www.orpha.net/ORDO/Orphanet_2968	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukocyte adhesion deficiency, type III	http://www.orpha.net/ORDO/Orphanet_99844	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Leukodystrophy, adult-onset, autosomal dominant	http://www.orpha.net/ORDO/Orphanet_99027	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Leukodystrophy, hypomyelinating, 11	http://www.orpha.net/ORDO/Orphanet_289494	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukodystrophy, hypomyelinating, 2	http://www.orpha.net/ORDO/Orphanet_280282	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukodystrophy, hypomyelinating, 3	http://www.orpha.net/ORDO/Orphanet_280270	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukodystrophy, hypomyelinating, 4	http://www.orpha.net/ORDO/Orphanet_280270	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukodystrophy, hypomyelinating, 5	http://www.orpha.net/ORDO/Orphanet_85163	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukodystrophy, hypomyelinating, 6	http://www.orpha.net/ORDO/Orphanet_139441	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism	http://www.orpha.net/ORDO/Orphanet_137639	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukodystrophy, hypomyelinating, 8, with or without oligodontia and/or hypogonadotropic hypogonadism	http://www.orpha.net/ORDO/Orphanet_88637	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukodystrophy, hypomyelinating, 9	http://www.orpha.net/ORDO/Orphanet_438114	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	leukoencephalopathy	http://purl.obolibrary.org/obo/HP_0002352	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukoencephalopathy with ataxia	http://www.orpha.net/ORDO/Orphanet_363540	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	LEUKOENCEPHALOPATHY WITH BRAINSTEM AND SPINAL CORD INVOLVEMENT AND LACTATE ELEVATION	http://www.orpha.net/ORDO/Orphanet_137898	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Leukoencephalopathy with dystonia and motor neuropathy	http://www.orpha.net/ORDO/Orphanet_163684	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Leukoencephalopathy with vanishing white matter	http://www.orpha.net/ORDO/Orphanet_135	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Leukoencephalopathy, cystic, without megalencephaly	http://www.orpha.net/ORDO/Orphanet_85136	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Leukoencephalopathy, progressive, with ovarian failure	http://www.orpha.net/ORDO/Orphanet_99853	Gautier Koscielny	2017-06-06 12:00:00
CTTV-indication		disease	Leukoplakia	http://purl.obolibrary.org/obo/HP_0002745	Sirarat Sarntivijai	2015-03-24 12:00:00
PheWAS Catalog		disease	Leukoplakia of oral mucosa	http://purl.obolibrary.org/obo/HP_0002745	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Li-Fraumeni syndrome	http://www.orpha.net/ORDO/Orphanet_524	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Lichen	http://www.ebi.ac.uk/efo/EFO_1000724	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Liddle syndrome	http://www.orpha.net/ORDO/Orphanet_526	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Liebenberg syndrome	http://www.orpha.net/ORDO/Orphanet_1275	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	LIG4 SYNDROME	http://www.orpha.net/ORDO/Orphanet_99812	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Light-headedness and vertigo	http://www.ebi.ac.uk/efo/EFO_0009847	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Light-headedness and vertigo	http://purl.obolibrary.org/obo/HP_0002321	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Target safety		disease	limb defects	http://purl.obolibrary.org/obo/MONDO_0019054	Irene Lopez	2021-11-02 12:00:00
Genomics England Panel App		disease	Limb-girdle muscular dystrophy	http://www.orpha.net/ORDO/Orphanet_263	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	limb-girdle muscular dystrophy type 1E	http://www.orpha.net/ORDO/Orphanet_34516	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Limb-girdle muscular dystrophy, type 1F	http://www.orpha.net/ORDO/Orphanet_55595	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Limb-girdle muscular dystrophy, type 1G	http://www.orpha.net/ORDO/Orphanet_55596	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Limb-girdle muscular dystrophy, type 2Q	http://www.orpha.net/ORDO/Orphanet_254361	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Limb-mammary syndrome	http://www.orpha.net/ORDO/Orphanet_69085	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Linear skin defects with multiple congenital anomalies 1	http://www.orpha.net/ORDO/Orphanet_2556	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Linear skin defects with multiple congenital anomalies 2	http://www.orpha.net/ORDO/Orphanet_2556	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Linear skin defects with multiple congenital anomalies 3	http://www.orpha.net/ORDO/Orphanet_2556	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Lipase deficiency combined	http://www.orpha.net/ORDO/Orphanet_411	Gautier Koscielny	2017-06-06 12:00:00
Target safety		disease	lipid redistribution	http://purl.obolibrary.org/obo/GO_0010876	Irene Lopez	2021-11-02 12:00:00
Genomics England Panel App		disease	lipodystrophy	http://www.ebi.ac.uk/efo/EFO_1000727	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lipodystrophy, congenital generalized, type 1	http://www.orpha.net/ORDO/Orphanet_528	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lipodystrophy, congenital generalized, type 2	http://www.orpha.net/ORDO/Orphanet_528	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lipodystrophy, congenital generalized, type 4	http://www.orpha.net/ORDO/Orphanet_228429	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lipodystrophy, familial partial, 2	http://www.orpha.net/ORDO/Orphanet_2348	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	lipolysis	http://www.ebi.ac.uk/efo/EFO_0009876	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Lipoma	http://www.ebi.ac.uk/efo/EFO_0000759	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Lipoprotein disorders	http://www.ebi.ac.uk/efo/EFO_0000589	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Lipoprotein glomerulopathy	http://www.orpha.net/ORDO/Orphanet_329481	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lipoprotein lipase deficiency	http://www.orpha.net/ORDO/Orphanet_309015	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lipoyltransferase 1 deficiency	http://www.orpha.net/ORDO/Orphanet_401862	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lissencephaly 1	http://www.orpha.net/ORDO/Orphanet_102009	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lissencephaly 2	http://www.orpha.net/ORDO/Orphanet_89844	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lissencephaly 2 (Norman-Roberts type)	http://www.orpha.net/ORDO/Orphanet_89844	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lissencephaly 3	http://www.orpha.net/ORDO/Orphanet_171680	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	LISSENCEPHALY 4 (WITH MICROCEPHALY)	http://www.orpha.net/ORDO/Orphanet_1083	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lissencephaly 5	http://www.orpha.net/ORDO/Orphanet_352682	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lissencephaly 6, with microcephaly	http://www.orpha.net/ORDO/Orphanet_1083	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lissencephaly, X-linked	http://www.orpha.net/ORDO/Orphanet_2148	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lissencephaly, X-linked 2	http://www.orpha.net/ORDO/Orphanet_452	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lissencephaly, X-Linked, 2	http://www.orpha.net/ORDO/Orphanet_452	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Liver abscess and sequelae of chronic liver disease	http://www.ebi.ac.uk/efo/EFO_0003884	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Liver abscess and sequelae of chronic liver disease	http://purl.obolibrary.org/obo/HP_0100523	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Target safety		disease	liver complications	http://www.ebi.ac.uk/efo/EFO_0001421	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	liver failure	http://purl.obolibrary.org/obo/HP_0001399	Irene Lopez	2021-11-02 12:00:00
ClinVar		disease	Liver failure acute infantile	http://www.orpha.net/ORDO/Orphanet_217371	Gautier Koscielny	2017-06-06 12:00:00
PheWAS Catalog		disease	Liver replaced by transplant	http://www.ebi.ac.uk/efo/EFO_0010682	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Localized adiposity	http://www.ebi.ac.uk/efo/EFO_0001073	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Localized superficial swelling, mass, or lump	http://www.ebi.ac.uk/efo/EFO_0010683	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Loeys-Dietz syndrome	http://www.orpha.net/ORDO/Orphanet_60030	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Loeys-Dietz syndrome 1	http://www.orpha.net/ORDO/Orphanet_60030	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Loeys-Dietz syndrome 2	http://www.orpha.net/ORDO/Orphanet_60030	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Loeys-Dietz syndrome 3	http://www.orpha.net/ORDO/Orphanet_284984	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Loeys-Dietz syndrome 4	http://www.orpha.net/ORDO/Orphanet_91387	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Loeys-Dietz syndrome 5	http://www.ebi.ac.uk/efo/EFO_1000012	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	LONG CHAIN 3-HYDROXYACYL-COA DEHYDROGENASE DEFICIENCY	http://www.orpha.net/ORDO/Orphanet_5	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Target safety		disease	long QT	http://purl.obolibrary.org/obo/MONDO_0002442	Irene Lopez	2021-11-02 12:00:00
Target safety		disease	long QT syndrome	http://purl.obolibrary.org/obo/MONDO_0002442	Irene Lopez	2021-11-02 12:00:00
Genomics England Panel App		disease	Long QT syndrome 15	http://www.orpha.net/ORDO/Orphanet_768	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	LONG QT SYNDROME 7	http://www.orpha.net/ORDO/Orphanet_37553	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Loose body in joint	http://www.ebi.ac.uk/efo/EFO_1000999	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Loss of teeth or edentulism	http://www.ebi.ac.uk/efo/EFO_1001216	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Lowe syndrome	http://www.orpha.net/ORDO/Orphanet_534	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Lower gastrointestinal congenital anomalies	http://purl.obolibrary.org/obo/MONDO_0000839	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Lump or mass in breast	http://purl.obolibrary.org/obo/HP_0032408	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Lung disease due to external agents	http://www.ebi.ac.uk/efo/EFO_0003818	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Lung involvement in conditions classified elsewhere	http://www.ebi.ac.uk/efo/EFO_0003818	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Lupus	http://www.ebi.ac.uk/efo/EFO_0002690	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Lupus erythematosus	http://purl.obolibrary.org/obo/MONDO_0004670	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Target safety		disease	lupus-like syndrome	http://purl.obolibrary.org/obo/MONDO_0016474	Irene Lopez	2021-11-02 12:00:00
PheWAS Catalog		disease	Lyme disease	http://www.ebi.ac.uk/efo/EFO_0008510	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Lymphadenitis	http://purl.obolibrary.org/obo/HP_0002840	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
ClinVar		disease	Lymphedema, hereditary, IC	http://www.orpha.net/ORDO/Orphanet_79452	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Lymphedema, hereditary, ID	http://www.orpha.net/ORDO/Orphanet_79452	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Lymphedema, primary, with myelodysplasia	http://www.orpha.net/ORDO/Orphanet_3226	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Lymphedema-distichiasis syndrome	http://www.orpha.net/ORDO/Orphanet_33001	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Lymphoid leukemia	http://www.ebi.ac.uk/efo/EFO_0004289	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
PheWAS Catalog		disease	Lymphoid leukemia, chronic	http://www.ebi.ac.uk/efo/EFO_0004289	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Lymphoproliferative syndrome 2	http://www.orpha.net/ORDO/Orphanet_238510	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lymphoproliferative syndrome, X-linked, 1	http://www.orpha.net/ORDO/Orphanet_2442	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lymphoproliferative syndrome, X-linked, 2	http://www.orpha.net/ORDO/Orphanet_2442	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
PheWAS Catalog		disease	Lymphosarcoma	http://www.ebi.ac.uk/efo/EFO_0000574	Eliseo Papa, Asier Gonzalez	2020-04-07 12:00:00
Genomics England Panel App		disease	Lynch syndrome	http://www.orpha.net/ORDO/Orphanet_144	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lysinuric protein intolerance	http://www.orpha.net/ORDO/Orphanet_470	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
Genomics England Panel App		disease	Lysosomal Acid Lipase Deficiency	http://www.orpha.net/ORDO/Orphanet_275761	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Macrocephaly with multiple epiphyseal dysplasia and distinctive facies	http://www.orpha.net/ORDO/Orphanet_166024	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Macrocephaly, alopecia, cutis laxa, and scoliosis	http://www.orpha.net/ORDO/Orphanet_217335	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Macrocephaly, dysmorphic facies, and psychomotor retardation	http://www.orpha.net/ORDO/Orphanet_457359	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	Macrocephaly, macrosomia, facial dysmorphism syndrome	http://www.orpha.net/ORDO/Orphanet_137634	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Macrocephaly/autism syndrome	http://www.orpha.net/ORDO/Orphanet_210548	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
ClinVar		disease	Macrothrombocytopenia and progressive sensorineural deafness	http://www.orpha.net/ORDO/Orphanet_182050	Gautier Koscielny	2017-06-06 12:00:00
ClinVar		disease	MACROTHROMBOCYTOPENIA, AUTOSOMAL DOMINANT, TUBB1-RELATED	http://www.orpha.net/ORDO/Orphanet_140957	Gautier Koscielny	2017-06-06 12:00:00
Genomics England Panel App		disease	Macular corneal dystrophy	http://www.orpha.net/ORDO/Orphanet_98969	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24 12:00:00
